,id,custom_id,name,url,abbreviation,classification
24798,24799,397954026471-28,Board of Directors,,,
24799,24800,397954026471-28,Mirror Group,,,
24800,24801,397954026471-28,"FG Profit through Innovation - Safe, clean, cost-effective and low capital intensive technology",,,
24801,24802,397954026471-28,FG Energy,,,
24802,24803,397954026471-28,FG People,,,
24803,24804,397954026471-28,SAG,,,
24804,24805,397954026471-28,TGS4,,,
24805,24806,397954026471-28,TGS6,,,
24806,24807,397954026471-28,TWG for for the review of the BAT reference document (BREF) for the Ferrous Metals Processing Industry,,,
24807,24808,397954026471-28,,,ESTEP,
24808,24809,397954026471-28,,,RFCS,
24809,24810,397954026471-28,,,JRC-IPTS-EIPPCB,
24810,24811,397954026471-28,Polska Platforma Technologiczna Stali,,PPTS,
24811,24812,397954026471-28,Polish Steel Technology Platform,,,
24812,24813,397954026471-28,Śląskie Centrum Zaawansowanych Technologii,,SCAT,
24813,24814,397954026471-28,Silesian Centre of Advanced Technologies,,,
24814,24815,397954026471-28,Akademicko-Gospodarcza Sieć Instytucji Górniczo-Hutniczo-Petrochemicznych,,AGSIGH,
24815,24816,397954026471-28,"Academic and Business Network of Mining, Steelmaking and Petrochemical Institutions",,,
24816,24817,397954026471-28,Nowe Materiały – Nanomateriały do Zastosowań w Technice i Medycynie,,NMN,
24817,24818,397954026471-28,scientific network: New materials – nanomaterials for application in technology and medicine,,,
24818,24819,397954026471-28,Technologie Ochrony Środowiska,,ENVITECH_Net,
24819,24820,397954026471-28,scientific network: Environment Protection Technologies,,,
24820,24821,397954026471-28,Komitet Metalurgii Polskiej Akademii Nauk,,PAN,
24821,24822,397954026471-28,Metallurgy Committee of the Polish Academy of Sciences,,,
24822,24823,397954026471-28,Sekcja Teorii Procesów Przeróbki Plastycznej Polskiej Akademii Nauk,,PAN,
24823,24824,397954026471-28,Plastic Working Processes Theory Section of the Polish Academy of Sciences,,,
24824,24825,397954026471-28,Sekcja Materiałów Metalicznych Komitetu Nauki o Materiałach Polskiej Akademii Nauk,,PAN,
24825,24826,397954026471-28,Section for Metallic Materials of the Committee of Material Science of the Polish Academy of Sciences,,,
24826,24827,397954026471-28,Komisja Ochrony Środowiska i Gospodarki Odpadami Polskiej Akademii Nauk,,PAN,
24827,24828,397954026471-28,Committee for Environment Protection and Waste Management of the Polish Academy of Sciences,,,
24828,24829,397954026471-28,Techniczna Grupa Robocza ds. Produkcji i Przetwórstwa Żelaza i Stali - Ministerstwo Środowiska,,,
24829,24830,397954026471-28,Technical Working Group for Production and Processing of Iron and Steel - The Ministry of Environment,,,
24830,24831,397954026471-28,Sektor Hutnictwa Polskiego Komitetu Normalizacyjnego,,,
24831,24832,397954026471-28,Steelmaking Sector of Polish Committee for Standardization,,,
24832,24833,397954026471-28,Komitet Techniczny nr 123 ds. Badań Własności Metali Polskiego Komitetu Normalizacyjnego,,,
24833,24834,397954026471-28,Technical Committee no. 123 for Incestigation of Metals Propoerties of the Polish Committee for Standardization,,,
24834,24835,397954026471-28,"Komitet Technicznego nr 29 ds. Analiz Chemicznych Rud, Koncentratów i Metali Polskiego Komitetu Normalizacyjnego",,,
24835,24836,397954026471-28,"Technical Committee no. 29 for Chemical Analyses of Ores, Concentrates and Metals of the Polish Committee for Standardization",,,
24836,24837,397954026471-28,"Polskie Stowarzyszenie Pomiarów, Automatyki i Robotyki",,POLSPAR,
24837,24838,397954026471-28,"Polish Association of Measurements, Automation and robotics",,,
24838,24839,397954026471-28,Termografia i Termometria w Podczerwieni,,,
24839,24840,378068227979-94,MELODI,,MELODI,abbreviation
24840,24841,378068227979-94,NESSI,,NESSI,abbreviation
24841,24842,378068227979-94,BBI,,BBI,abbreviation
24842,24843,378068227979-94,BIODIVERSA,,BIODIVERSA,abbreviation
24843,24844,378068227979-94,BIG DATA,,BIG DATA,name
24844,24845,378068227979-94,WSTTP,,WSTTP,abbreviation
24845,24846,378068227979-94,NETWORLD2020,,NETWORLD2020,abbreviation
24846,24847,358291525181-94,"Uniunea Academiilor Europene pentru Știință Aplicată în Agricultură, Alimentație și Mediu",http://www.ueaa.info/,UEAA,
24847,24848,358291525181-94,EUCALAND Network,http://www.eucalandnetwork.eu,,
24848,24849,358291525181-94,"Retelei Internationale Academice asociate Fundațiilor ""TERRA MADRE"" si ""Slow Food for Biodiversity""",http://www.terramadre.info/en/,,
24849,24850,352665225723-38,Coalition Natura 2000 in Romania,http://natura2000.ro/,,
24850,24851,352665225723-38,BirdLife,http://www.birdlife.org/,,
24851,24852,539959125869-16,Student American Veterinary Medicine Association,,SAVMA,
24853,24854,919383725390-86,Institute of Chartered Accountants of England and Wales,,ICAEW,
24854,24855,919383725390-86,Institute of Directors,,IOD,
24855,24856,919383725390-86,British Chamber of Commerce in Belgium,,,
24856,24857,919383725390-86,Brussels British Community Association,,,
24857,24858,868091323871-48,European Movement Germany,,EBD,
24858,24859,868091323871-48,Association of German Foundations,,Bundesverband Deutscher Stiftungen e. V.,
24859,24860,868091323871-48,European Foundation Centre,,EFC,
24860,24861,868091323871-48,Employer organisation in Berlin,,Allgemeinen Verbands der Wirtschaft für Berlin und Brandenburg,
24861,24862,961667133246-45,,https://www.frauenring.at,,
24862,24863,961667133246-45,,https://www.solidaritaetspakt.org,,
24863,24864,961667133246-45,,https://mehr-fuer-care.at,,
24864,24865,331336026730-12,AIAD,,,
24865,24866,331336026730-12,Confindustria,,,
24866,24867,331336026730-12,European Organization for Security,,EOS,
24867,24868,331336026730-12,GIURI,,,
24868,24869,331336026730-12,Gruppo Iniziativa Italiana,,GII,
24869,24870,331336026730-12,The European House Ambrosetti,,,
24870,24871,135509227780-35,EUROGROUP FOR ANIMALS,,,
24871,24872,135509227780-35,DFE,,Dolphinaria Free Europe,
24872,24873,135509227780-35,FFA,,Fur Free Alliance,
24873,24874,561574824507-16,FIATA,https://www.fedespedi.it/fiata-2/,,
24874,24875,561574824507-16,CLECAT,https://www.fedespedi.it/clecat/,,
24875,24876,561574824507-16,CONFETRA,https://www.fedespedi.it/confetra/,,
24876,24877,996789025151-11,UNICA,https://www.unica-network.eu/,,
24877,24878,710677832896-74,European Platform for Sport Innovation,www.epsi.eu,,
24878,24879,710677832896-74,House of Sport,www.house-of-sport.eu,,
24879,24880,083308125409-83,International Nuclear Societies Council,https://faib.org/,,
24880,24881,231372123740-02,The Guild of European Research-Intensive Universities,https://www.the-guild.eu/,,
24881,24882,231372123740-02,Network of Universities from the Capitals of Europe,https://www.unica-network.eu/,,
24882,24883,016194724494-39,IACS,,,
24883,24884,592117824784-97,EURORDIS,https://www.eurordis.org/,,
24884,24885,592117824784-97,SMA Europe,https://www.sma-europe.eu/,,
24885,24886,592117824784-97,TREAT-NMD,https://treat-nmd.org/,,
24886,24887,170568828821-78,TIC Council,,,
24887,24888,170568828821-78,Confederation of British Industry,,CBI,
24888,24889,170568828821-78,European Electrical Products Certification Association,,ETICS,
24889,24890,170568828821-78,"Der Bundesverband Informationswirtschaft, Telekommunikation und neue Medien e. V.",,Bitkom,
24890,24891,170568828821-78,AmCham DK,,,
24891,24892,170568828821-78,Dansk Industri,,DI,
24892,24893,568042627082-49,Various Shipowners Association within Europe,,,
24893,24894,568042627082-49,,,CLIA,
24894,24895,568042627082-49,,,Confitarma,
24895,24896,568042627082-49,,,KNVR,
24896,24897,568042627082-49,UK Shipowners Association,,,
24897,24898,568042627082-49,,,VDR,
24898,24899,449925627344-25,ASSO DPO,https://www.assodpo.it/2019/12/05/matteo-colombo-entriamo-in-cedpo-missione-europea-sul-data-protection-officer/,,
24899,24900,449925627344-25,Confederation of European Data Protection Organisations,https://cedpo.eu/cedpo-members/,CEDPO,
24900,24901,313304227599-40,International Maritime Employers' Council,http://www.imec.org.uk/membership/,IMEC,
24901,24902,313304227599-40,Associação de Armadores da Marinha de Comércio,https://assamc.weebly.com/,AAMC,
24902,24903,931879326147-36,,,VETNET,
24903,24904,931879326147-36,,,IVSA,
24904,24905,931879326147-36,,,ESVONC,
24905,24906,931879326147-36,,,EVSSAR,
24906,24907,931879326147-36,,,ECVIM,
24907,24908,931879326147-36,,,ESVCE,
24908,24909,931879326147-36,,,EVDS,
24909,24910,931879326147-36,,,UNISVET,
24910,24911,636181325610-12,Swedish Forest Based Sector Research Agenda 4.0 - Sweden (Process Leadership) (Part of Forest-based sector technology platform FTP-Europe),,,
24911,24912,636181325610-12,The Royal Swedish Academy of Agriculture and Forestry,,,
24912,24913,636181325610-12,The Royal Swedish Academy of Engineering Sciences,,IVA,
24913,24914,636181325610-12,Royal Board of National Forest Agency - Sweden,,,
24914,24915,636181325610-12,European Forest Institute,,EFI,
24915,24916,636181325610-12,BIC BBI -associated member,,,
24916,24917,636181325610-12,European Forest Institute,,EFI,
24917,24918,636181325610-12,International Union of Forest Research Organizations,,IUFRO,
24918,24919,433351823977-44,Hungary–Slovakia–Romania–Ukraine European Neighborhood and Partnership Instrument Cross-border Cooperation Programme 2007-2013,,,
24919,24920,433351823977-44,Black Sea BI-NET,http://bi-net.net/,,
24920,24921,433351823977-44,,http://www.certour.eu/,,
24921,24922,972046327733-56,Dutch Thermochemical Cluster,,DTC,
24922,24923,972046327733-56,,,FME,
24923,24924,972046327733-56,,,VNCI,
24924,24925,233570428373-49,Eurecat,,,
24925,24926,233570428373-49,EARTO,,EARTO,abbreviation
24926,24927,233570428373-49,EIT Manufacturing,,,
24927,24928,233570428373-49,EIT Health,,,
24928,24929,233570428373-49,EIT Raw Materials,,,
24930,24931,565204227036-69,African Commission on Human and People's Rights,,,
24931,24932,565204227036-69,Council of Europe,,,
24932,24933,565204227036-69,UN NGO Committee on Human Rights,,,
24933,24934,565204227036-69,UN NGO Committee on Freedom of Religion or Belief,,,
24934,24935,565204227036-69,The Conference of Non-Governmental Organizations in Consultative Relationship with the United Nations,,CoNGO,
24935,24936,565204227036-69,Conference of International Non-Governmental Organisations at the Council of Europe,,INGO,
24936,24937,882852526227-79,Global Island Partnership,www.glispa.org,GLISPA,
24937,24938,882852526227-79,BiodivERsA Advisory Board,http://www.biodiversa.org/954,,
24938,24939,609348325501-54,BUSINESSEUROPE,,,
24939,24940,609348325501-54,BIAC,,,
24940,24941,609348325501-54,IOE,,,
24941,24942,858164247193-73,Kooperation-thp,https://kooperation-thp.de,,
24942,24943,129055623568-33,The Mediation Centre at the Croatian Chamber of Economy,,,
24943,24944,573532627098-20,Alianza 4 Universidades,http://alliance4universities.eu/,,
24944,24945,573532627098-20,Europaeum,www.europaeum.org,,
24945,24946,573532627098-20,EutoPia,https://eutopia-university.eu/,,
24946,24947,329436934754-25,Polyhedra,https://polyhedra.eu/resources/networks-journals/,,
24947,24948,800911627321-67,Coalizione per le competenze digitali,,AgID,
24948,24949,800911627321-67,European Multi-channel and Online Trade Association,,,
24949,24950,800911627321-67,Digital Skills and Jobs Coalition,,,
24950,24951,500312626332-23,,www.wwacg.org,,
24951,24952,418960042639-68,European Cancer Patient Coalition,,,
24952,24953,418960042639-68,Childhood Cancer International Europe,,,
24953,24954,418960042639-68,PanCare,,,
24954,24955,418960042639-68,European Society of Medicine Oncology,,,
24955,24956,418960042639-68,European Rare Diseases Organization,,EURORDIS,
24956,24957,418960042639-68,European Forum for Good Clinical Practice,,,
24957,24958,418960042639-68,AMR Patient Group Health First Europe,,,
24958,24959,046431424154-95,EBO,,,
24959,24960,456150222492-25,International Maritime Organization,www.imo.org,IMO,
24960,24961,456150222492-25,IUMI,,,
24961,24962,175695224542-61,EOSC Association,,,
24962,24963,175695224542-61,ORCID,,,
24963,24964,989808524267-58,CEN European Committee for Standardization,,,
24964,24965,989808524267-58,ISO International Organization for Standardization,,,
24965,24966,989808524267-58,American Chamber of Commerce in Germany e.V.,,,
24966,24967,989808524267-58,AWV Arbeitsgemeinschaft für Wirtschaft und Verwaltung e.V.,,,
24967,24968,989808524267-58,BITKOM e.V.,,BITKOM,
24968,24969,989808524267-58,BUJ Bundesverband der Unternehmensjuristen e.V.,,BUJ,
24969,24970,989808524267-58,Bundesarbeitsgemeinschaft für Sicherheit und Gesundheit bei der Arbeit,,,
24970,24971,989808524267-58,Bundesverband Baustoffe - Steine und Erden e.V.,,,
24971,24972,989808524267-58,BVBS Bundesverband Bausoftware e.V.,,BVBS,
24972,24973,989808524267-58,DVW Deutsche Verkehrswacht e.V.,,DVW,
24973,24974,989808524267-58,Förderverein der Deutschen Akademie der Technikwissenschaften (acatech),,acatech,
24974,24975,989808524267-58,KVD Kundendienst-Verband Deutschland e.V.,,KVD,
24975,24976,989808524267-58,Wirtschaftsrat der CDU e.V.,,,
24976,24977,265209544521-72,Wilfried Martens Centre for European Studies,,,
24977,24978,265209544521-72,European Network of Political Foundation,,,
24978,24979,570356124662-33,International Maritime Organisation,,,
24979,24980,570356124662-33,World Customs Organisation,,,
24980,24981,570356124662-33,,,UNICITRAL,
24981,24982,570356124662-33,,,UNCTAD,
24982,24983,570356124662-33,Comite Maritime International,,,
24983,24984,570356124662-33,Baltic Exchange,,,
24984,24985,570356124662-33,,,BIMCO,
24985,24986,570356124662-33,,,INTERCARGO,
24986,24987,570356124662-33,,,INTERTANKO,
24987,24988,570356124662-33,International Port Community Systems Association,,,
24988,24989,570356124662-33,Maritime Anti-Corruption Network Cross Industry Working Group,,,
24989,24990,765415124810-47,,https://www.aciamericas.coop/-Miembros-de-ACI-en-las-Americas-,,
24990,24991,015958428066-32,,www.ctich.com,,
24991,24992,485832526193-89,European Movement International,,,
24992,24993,486088324605-57,,www.elard.eu,,
24993,24994,503560422741-36,,http://www.ermes-group.eu/web/,,
24994,24995,019395422771-87,European Council of Interior Architects,www.ecia.net,ECIA,
24995,24996,019395422771-87,Agence pour la Promotion de la Création Industrielle,www.apci.asso.fr,APCI,
24996,24997,019395422771-87,Union Nationale des Professionnels Libérales,www.unapl.fr,UNAPL,
24997,24998,019395422771-87,Fonds Interprofessionnel de Formation des Professionnels Libéraux,www.fifpl.fr,FI FPL,
24998,24999,941794327652-83,Inland Navigation Europe,www.inlandnavigation.eu,INE,
24999,25000,110144627132-53,European Network of Credit Unions,,ENCU,
25000,25001,110144627132-53,Światowej Rady Związków Kredytowych,,WOCCU,
25001,25002,110144627132-53,Międzynarodowego Związku Spółdzielczego,,ICA,
25002,25003,211540124821-44,IMISCOE Network,https://www.imiscoe.org/about-imiscoe/members,,
25003,25004,211540124821-44,Euro-Mediterranean Research Network on Migration,https://www.upf.edu/web/euromedmig,EuroMedMig,
25004,25005,465822925861-62,European Policy Centre,http://www.epc.eu/members_list.php,EPC,
25005,25006,167141426218-30,Eurogroup for Animals,,,
25006,25007,047361234039-51,ECHA accredited Stakeholder,https://echa.europa.eu/about-us/partners-and-networks/stakeholders/echas-accredited-stakeholder-organisations,,
25007,25008,015158824818-81,International Organisations,https://www.ioe-emp.org/international-organisations,,
25008,25009,009519725481-41,,EVUN.ORG,EVUN,
25009,25010,009519725481-41,,INNCO.net,INNCO,
25010,25011,820189240173-22,European Plastics Converters,,EuPC,
25011,25012,820189240173-22,Polyolefin Circular Economy Platform,,PCEP,
25012,25013,820189240173-22,Petcore Europe,,,
25013,25014,820189240173-22,Plastics Recyclers Europe,,PRE,
25014,25015,820189240173-22,Renewable Carbon Initiative,,RCI,
25015,25016,002281823996-94,Hrvatska mreža za ruralni razvoj,https://hmrr.hr/,,
25016,25017,002281823996-94,Nacionalna ruralna mreža,https://www.mrr.hr/,,
25017,25018,869733426891-60,SedNet,http://sednet.org/about/cooperation/,,
25018,25019,134090727364-39,ismsforum,https://www.ismsforum.es/index.php,,
25019,25020,679589439472-71,IMA Europe,,,
25020,25021,679589439472-71,,,VBO,
25021,25022,158270723530-82,International Union for Conservation of Nature,www.iucn.org,IUCN,
25022,25023,158270723530-82,European Association of Zoos and Aquariums,www.eaza.net,EAZA,
25023,25024,158270723530-82,American Association of Zoo Veterinarians,www.aazv.org,AAZV,
25024,25025,158270723530-82,Wildlife Disease Association,,WDA,
25025,25026,158270723530-82,European Wildlife Disease Association,,EWDA,
25026,25027,580415127070-95,EU Confederation of the Food and Drink Industries,,,
25027,25028,580415127070-95,RSPO,,RSPO,abbreviation
25028,25029,580415127070-95,European Alliance for Plant-based Food,,EAPF,
25029,25030,215701840429-83,Représentation Européenne des Institutions Françaises de Sécurité sociale,http://www.reif-org.eu/,REIF,
25030,25031,215701840429-83,European Social Insurance Platform,https://esip.eu/,ESIP,
